# Omegam Omegab h ns sigma8 b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 AIA betaIA etaIA
6108061.971139997	-1328731.7783419085	333087.5267835284	450711.9204300523	2310806.0681731286	-644705.3981262826	-161923.53974250675	-81420.20668941553	-43639.21478353401	-19285.678283524634	-12642.113564585292	-3554.8524579974455	77.7513271156813	-1673.4303972269872	-10135.595720904665	8989.668855646263	4727.557103634609	15621.31314978517
-1328731.7783419085	2688922.010511649	-475169.9607597211	-391192.7888076999	-561882.8927417732	38792.14077606212	-140777.19123484375	-80510.3109243392	-59837.90068526316	-16410.06505213843	14968.549915399943	16750.664874364495	15901.19904491577	33620.62193834695	63926.57837482646	439.7787477662141	-131.04769666243743	634.4405783977753
333087.5267835284	-475169.9607597211	100515.09204165588	105936.35481996763	85955.16372805182	9731.333901847418	15857.131064326943	6161.11780742979	3306.945252006588	-1312.702918638393	-4466.996451872953	-4754.8775759447	-8461.129669650949	-13779.57176317189	-19006.938497832278	-175.04607739844099	122.48372931780878	-223.43585583074488
450711.9204300523	-391192.7888076999	105936.35481996763	210478.51406610038	-490237.6369809355	-29395.204510556592	-28173.019399156354	-33088.17434409717	-34485.12625324881	-34785.364385744266	-38911.755496682395	-35052.03552934424	-44525.47234479699	-48932.536087124085	-46868.747478231686	-361.9694488195542	326.57164052616554	-431.93215362562614
2310806.0681731286	-561882.8927417732	85955.16372805182	-490237.6369809355	7356179.060020151	583955.8107940331	439943.0168191051	328595.028121621	295489.13400626427	261587.92479136586	251409.19811541922	215681.0308738272	248062.6411957294	251006.619483978	219529.00330090916	-857.2149492976047	2135.638006285766	-508.78988427087154
-644705.3981262826	38792.14077606212	9731.333901847418	-29395.204510556592	583955.8107940331	518319.0308543579	44165.24469573946	505.8406666066041	656.7289217967276	14.77796522747985	42.69410793421782	5.253275789294053	3.579798655585118	0.028830956961674332	1.2591003571526858	-5.9024936661920275	16.981347629991642	-2.9872059961034645
-161923.53974250675	-140777.19123484375	15857.131064326943	-28173.019399156354	439943.0168191051	44165.24469573946	236619.68650338156	33302.525817280824	83.51261638396309	710.1665887117517	-18.42371677921698	20.952984623862147	5.837195383072024	0.12838667573839965	0.825649099493634	-62.058995998815895	144.63749407338898	-46.275857297177005
-81420.20668941553	-80510.3109243392	6161.11780742979	-33088.17434409717	328595.028121621	505.8406666066041	33302.525817280824	156723.54433680672	34029.855138890045	-124.14133324537532	564.5495214030608	16.27367707378379	4.116179735752816	5.229734919585339	0.05532450800182469	-68.61190799210017	124.71722958143313	-56.84116042822904
-43639.21478353401	-59837.90068526316	3306.945252006588	-34485.12625324881	295489.13400626427	656.7289217967276	83.51261638396309	34029.855138890045	126357.90750468288	30601.553575863538	238.4490704256786	404.4318163982877	53.493094127800106	6.772139467178269	3.827370311984105	-113.29663341647407	144.76819125621586	-108.74986217703376
-19285.678283524634	-16410.06505213843	-1312.702918638393	-34785.364385744266	261587.92479136586	14.77796522747985	710.1665887117517	-124.14133324537532	30601.553575863538	102444.85794778571	27695.958423150674	466.8696803297913	352.1925623386032	58.44174109169137	7.747551300591978	-78.4255091315941	100.20044112589888	-78.86137437660378
-12642.113564585292	14968.549915399943	-4466.996451872953	-38911.755496682395	251409.19811541922	42.69410793421782	-18.42371677921698	564.5495214030608	238.4490704256786	27695.958423150674	96060.949239833	24477.31969220844	1004.1718286609455	278.8228762143589	49.492936002619906	-40.90164557233149	40.34958088438192	-50.77788225124669
-3554.8524579974455	16750.664874364495	-4754.8775759447	-35052.03552934424	215681.0308738272	5.253275789294053	20.952984623862147	16.27367707378379	404.4318163982877	466.8696803297913	24477.31969220844	76406.3292990517	20482.588479215574	715.8494518855205	117.1478620017543	-29.172575457462976	16.308199355365616	-39.794135080122516
77.7513271156813	15901.19904491577	-8461.129669650949	-44525.47234479699	248062.6411957294	3.579798655585118	5.837195383072024	4.116179735752816	53.493094127800106	352.1925623386032	1004.1718286609455	20482.588479215574	95104.48541670517	16962.120376914107	627.7908131007916	-29.36708348765433	24.051891401653595	-34.680537560043874
-1673.4303972269872	33620.62193834695	-13779.57176317189	-48932.536087124085	251006.619483978	0.028830956961674332	0.12838667573839965	5.229734919585339	6.772139467178269	58.44174109169137	278.8228762143589	715.8494518855205	16962.120376914107	98543.62842248066	11596.62543370334	-131.80605113036026	-46.016828806428904	-226.69530409674553
-10135.595720904665	63926.57837482646	-19006.938497832278	-46868.747478231686	219529.00330090916	1.2591003571526858	0.825649099493634	0.05532450800182469	3.827370311984105	7.747551300591978	49.492936002619906	117.1478620017543	627.7908131007916	11596.62543370334	89763.69333267181	-328.25258984203356	-197.57917045356893	-578.0011084613485
8989.668855646263	439.7787477662141	-175.04607739844099	-361.9694488195542	-857.2149492976047	-5.9024936661920275	-62.058995998815895	-68.61190799210017	-113.29663341647407	-78.4255091315941	-40.90164557233149	-29.172575457462976	-29.36708348765433	-131.80605113036026	-328.25258984203356	1736.3990876767484	408.6252656361358	2826.260034452786
4727.557103634609	-131.04769666243743	122.48372931780878	326.57164052616554	2135.638006285766	16.981347629991642	144.63749407338898	124.71722958143313	144.76819125621586	100.20044112589888	40.34958088438192	16.308199355365616	24.051891401653595	-46.016828806428904	-197.57917045356893	408.6252656361358	681.9478398542607	882.2430231958865
15621.31314978517	634.4405783977753	-223.43585583074488	-431.93215362562614	-508.78988427087154	-2.9872059961034645	-46.275857297177005	-56.84116042822904	-108.74986217703376	-78.86137437660378	-50.77788225124669	-39.794135080122516	-34.680537560043874	-226.69530409674553	-578.0011084613485	2826.260034452786	882.2430231958865	4681.796432303569
