1  0.21221	2.203163e+00	1.111146e-01	9.673597e-01	2.434833e+00	6.681081e-01	9.993063e-01	
5  0.162934	2.255479e+00	1.118446e-01	9.664913e-01	2.435623e+00	6.717343e-01	9.983031e-01	
1  0.966443	2.331439e+00	1.130074e-01	9.640615e-01	2.446931e+00	6.740488e-01	9.949326e-01	
1  1.16142	2.270170e+00	1.124947e-01	9.623272e-01	2.449938e+00	6.740764e-01	9.920089e-01	
1  0.787551	2.233519e+00	1.124681e-01	9.623218e-01	2.428721e+00	6.740231e-01	9.938163e-01	
1  1.14236	2.207773e+00	1.119669e-01	9.630757e-01	2.428466e+00	6.749266e-01	9.942384e-01	
1  1.57344	2.187476e+00	1.120393e-01	9.620847e-01	2.427749e+00	6.733531e-01	9.926231e-01	
1  3.07932	2.187476e+00	1.120393e-01	9.620847e-01	2.427749e+00	6.733531e-01	9.934927e-01	
1  3.92169	2.163299e+00	1.108435e-01	9.624073e-01	2.466862e+00	6.703627e-01	9.905787e-01	
1  3.56539	2.192698e+00	1.095395e-01	9.682444e-01	2.502118e+00	6.676140e-01	9.930601e-01	
1  3.26584	2.210213e+00	1.107681e-01	9.671071e-01	2.459935e+00	6.724734e-01	9.954509e-01	
1  3.51813	2.188079e+00	1.104288e-01	9.642399e-01	2.483001e+00	6.700805e-01	9.915561e-01	
1  4.43145	2.162495e+00	1.111055e-01	9.612929e-01	2.471606e+00	6.691448e-01	9.881345e-01	
1  4.35517	2.162495e+00	1.111055e-01	9.612929e-01	2.471606e+00	6.691448e-01	9.881085e-01	
1  5.56053	2.160717e+00	1.117118e-01	9.594100e-01	2.452155e+00	6.731689e-01	9.877243e-01	
2  4.72391	2.207716e+00	1.117980e-01	9.583765e-01	2.480145e+00	6.712289e-01	9.859676e-01	
3  4.32834	2.174011e+00	1.115162e-01	9.630719e-01	2.449303e+00	6.714746e-01	9.905554e-01	
1  4.42951	2.136149e+00	1.106922e-01	9.636983e-01	2.453604e+00	6.702928e-01	9.917245e-01	
1  4.38627	2.131670e+00	1.100709e-01	9.659292e-01	2.451490e+00	6.713316e-01	9.952447e-01	
2  2.87058	2.145115e+00	1.097670e-01	9.671879e-01	2.450556e+00	6.701999e-01	9.991990e-01	
2  2.61093	2.125971e+00	1.090916e-01	9.707050e-01	2.443750e+00	6.681944e-01	1.003349e+00	
1  1.87882	2.200009e+00	1.092980e-01	9.707944e-01	2.480605e+00	6.669691e-01	1.000578e+00	
1  2.10963	2.258756e+00	1.105952e-01	9.719064e-01	2.444737e+00	6.697162e-01	1.005165e+00	
1  4.07283	2.205823e+00	1.087555e-01	9.772165e-01	2.445246e+00	6.658797e-01	1.012496e+00	
2  4.02506	2.165312e+00	1.077412e-01	9.788191e-01	2.462924e+00	6.607745e-01	1.012323e+00	
2  4.08632	2.165312e+00	1.077412e-01	9.788191e-01	2.462924e+00	6.607745e-01	1.012129e+00	
8  4.90433	2.174582e+00	1.076610e-01	9.798239e-01	2.465506e+00	6.598128e-01	1.013020e+00	
3  2.83241	2.163171e+00	1.084413e-01	9.778405e-01	2.445812e+00	6.632690e-01	1.010556e+00	
2  4.14416	2.110313e+00	1.073513e-01	9.794109e-01	2.444626e+00	6.613152e-01	1.013456e+00	
1  4.75779	2.075125e+00	1.064709e-01	9.801630e-01	2.458685e+00	6.575833e-01	1.013650e+00	
2  3.89293	2.140348e+00	1.071103e-01	9.769099e-01	2.490123e+00	6.591008e-01	1.008399e+00	
1  4.5459	2.140348e+00	1.071103e-01	9.769099e-01	2.490123e+00	6.591008e-01	1.008129e+00	
4  4.66745	2.055202e+00	1.060623e-01	9.787696e-01	2.481695e+00	6.555253e-01	1.009542e+00	
1  4.97154	2.006742e+00	1.053162e-01	9.784634e-01	2.492628e+00	6.516750e-01	1.008554e+00	
2  3.58682	2.006742e+00	1.053162e-01	9.784634e-01	2.492628e+00	6.516750e-01	1.008976e+00	
2  3.19586	2.027889e+00	1.057841e-01	9.772238e-01	2.487309e+00	6.544275e-01	1.008635e+00	
1  2.55885	2.068867e+00	1.073489e-01	9.760495e-01	2.449597e+00	6.610106e-01	1.009236e+00	
3  2.41783	2.141992e+00	1.085416e-01	9.769011e-01	2.447347e+00	6.623206e-01	1.007933e+00	
2  2.62516	2.059208e+00	1.069499e-01	9.785632e-01	2.470171e+00	6.560040e-01	1.006574e+00	
2  1.69006	2.108698e+00	1.076483e-01	9.757223e-01	2.493201e+00	6.552435e-01	1.002032e+00	
2  2.46504	2.108698e+00	1.076483e-01	9.757223e-01	2.493201e+00	6.552435e-01	1.001511e+00	
1  1.58299	2.112952e+00	1.085167e-01	9.746519e-01	2.461643e+00	6.583778e-01	1.002987e+00	
1  1.12908	2.078750e+00	1.077564e-01	9.736750e-01	2.477059e+00	6.580750e-01	1.001464e+00	
1  0.753404	2.068813e+00	1.075989e-01	9.729414e-01	2.474410e+00	6.576381e-01	1.002740e+00	
1  1.80883	2.104333e+00	1.075869e-01	9.728194e-01	2.480593e+00	6.601638e-01	1.004232e+00	
6  1.73391	2.104333e+00	1.075869e-01	9.728194e-01	2.480593e+00	6.601638e-01	1.004282e+00	
3  1.6301	2.104333e+00	1.075869e-01	9.728194e-01	2.480593e+00	6.601638e-01	1.004368e+00	
1  1.44111	2.119146e+00	1.079096e-01	9.728895e-01	2.472756e+00	6.605110e-01	1.005452e+00	
1  1.26309	2.069077e+00	1.072358e-01	9.711084e-01	2.491167e+00	6.553847e-01	1.002828e+00	
1  1.68483	1.984435e+00	1.060162e-01	9.734530e-01	2.481785e+00	6.519153e-01	1.005626e+00	
1  1.5252	1.984435e+00	1.060162e-01	9.734530e-01	2.481785e+00	6.519153e-01	1.006113e+00	
2  1.50706	1.968444e+00	1.066698e-01	9.711383e-01	2.481318e+00	6.490434e-01	1.001480e+00	
1  0.821567	2.023102e+00	1.070037e-01	9.722690e-01	2.495009e+00	6.507199e-01	1.000238e+00	
1  0.881234	1.990957e+00	1.063307e-01	9.728017e-01	2.506967e+00	6.491023e-01	9.990509e-01	
1  2.20609	1.906152e+00	1.046424e-01	9.745585e-01	2.509499e+00	6.482274e-01	1.001548e+00	
2  2.11873	1.906152e+00	1.046424e-01	9.745585e-01	2.509499e+00	6.482274e-01	1.001783e+00	
2  2.65653	1.935818e+00	1.057763e-01	9.731443e-01	2.473530e+00	6.523420e-01	1.004981e+00	
1  1.93189	1.927505e+00	1.050043e-01	9.747533e-01	2.494860e+00	6.496438e-01	1.004648e+00	
1  0.81859	1.976133e+00	1.056704e-01	9.740359e-01	2.506902e+00	6.485739e-01	1.002408e+00	
2  0.897478	1.976133e+00	1.056704e-01	9.740359e-01	2.506902e+00	6.485739e-01	1.002555e+00	
1  1.25136	1.978008e+00	1.055301e-01	9.757763e-01	2.514210e+00	6.475034e-01	1.001574e+00	
1  1.32999	1.969169e+00	1.057781e-01	9.738009e-01	2.516101e+00	6.480819e-01	9.988017e-01	
1  1.04198	2.021000e+00	1.065718e-01	9.736197e-01	2.504952e+00	6.506611e-01	1.000524e+00	
1  1.25911	2.040185e+00	1.064560e-01	9.742507e-01	2.518513e+00	6.478706e-01	1.000697e+00	
1  1.26207	2.040185e+00	1.064560e-01	9.742507e-01	2.518513e+00	6.478706e-01	1.000740e+00	
1  1.39691	2.010611e+00	1.058410e-01	9.742900e-01	2.521343e+00	6.454208e-01	1.002322e+00	
2  1.57245	1.956296e+00	1.053763e-01	9.753082e-01	2.513520e+00	6.430551e-01	1.002412e+00	
1  1.66179	2.015839e+00	1.062357e-01	9.716801e-01	2.540389e+00	6.449566e-01	9.960748e-01	
2  2.24882	1.979519e+00	1.062005e-01	9.700617e-01	2.533371e+00	6.425874e-01	9.957386e-01	
1  2.47468	2.050730e+00	1.077714e-01	9.679626e-01	2.516105e+00	6.495054e-01	9.944656e-01	
1  2.88744	2.036405e+00	1.079306e-01	9.658673e-01	2.509851e+00	6.511792e-01	9.935741e-01	
1  3.68858	2.015285e+00	1.077556e-01	9.671227e-01	2.508432e+00	6.486812e-01	9.933605e-01	
3  2.56591	2.025176e+00	1.073710e-01	9.675200e-01	2.528849e+00	6.481205e-01	9.920255e-01	
1  2.15842	2.000917e+00	1.067796e-01	9.731682e-01	2.496130e+00	6.486339e-01	1.000032e+00	
2  1.56965	2.018724e+00	1.068905e-01	9.709755e-01	2.515470e+00	6.479244e-01	9.971857e-01	
1  2.27558	2.009352e+00	1.058935e-01	9.725036e-01	2.552198e+00	6.448042e-01	9.945651e-01	
1  2.51473	1.990564e+00	1.057677e-01	9.711615e-01	2.557045e+00	6.427469e-01	9.934811e-01	
2  2.0079	1.990564e+00	1.057677e-01	9.711615e-01	2.557045e+00	6.427469e-01	9.939074e-01	
1  2.54659	2.016217e+00	1.061075e-01	9.718664e-01	2.557961e+00	6.443132e-01	9.930259e-01	
2  3.17825	2.013980e+00	1.065909e-01	9.696350e-01	2.553172e+00	6.443772e-01	9.912450e-01	
1  5.68892	2.037510e+00	1.059009e-01	9.710657e-01	2.590349e+00	6.412934e-01	9.898105e-01	
3  4.69529	2.037510e+00	1.059009e-01	9.710657e-01	2.590349e+00	6.412934e-01	9.901383e-01	
1  5.12025	2.107998e+00	1.068921e-01	9.700328e-01	2.587748e+00	6.446744e-01	9.901971e-01	
1  4.21598	2.079300e+00	1.071634e-01	9.676549e-01	2.575938e+00	6.462024e-01	9.885054e-01	
1  5.6994	2.088101e+00	1.069988e-01	9.679582e-01	2.592570e+00	6.445563e-01	9.868070e-01	
2  5.91045	2.088101e+00	1.069988e-01	9.679582e-01	2.592570e+00	6.445563e-01	9.866833e-01	
1  5.19605	2.058629e+00	1.064811e-01	9.687149e-01	2.592499e+00	6.461729e-01	9.865084e-01	
7  4.89654	2.034997e+00	1.063408e-01	9.686337e-01	2.586914e+00	6.466282e-01	9.863223e-01	
4  3.96996	1.952242e+00	1.050273e-01	9.690748e-01	2.587034e+00	6.436042e-01	9.881499e-01	
2  4.06562	1.942195e+00	1.057211e-01	9.679464e-01	2.560978e+00	6.450984e-01	9.885538e-01	
1  4.43211	1.917531e+00	1.054774e-01	9.676821e-01	2.562522e+00	6.432745e-01	9.880695e-01	
1  4.47607	2.044079e+00	1.067533e-01	9.689892e-01	2.574117e+00	6.441075e-01	9.883385e-01	
1  4.48093	2.044079e+00	1.067533e-01	9.689892e-01	2.574117e+00	6.441075e-01	9.883217e-01	
1  5.65441	2.114703e+00	1.072648e-01	9.702363e-01	2.582371e+00	6.458063e-01	9.888675e-01	
2  4.73722	2.104183e+00	1.074020e-01	9.718470e-01	2.559703e+00	6.470388e-01	9.915476e-01	
2  5.33447	2.144002e+00	1.082467e-01	9.722793e-01	2.537943e+00	6.504128e-01	9.938218e-01	
2  4.76242	2.144002e+00	1.082467e-01	9.722793e-01	2.537943e+00	6.504128e-01	9.934990e-01	
1  4.32931	2.150212e+00	1.094125e-01	9.672242e-01	2.509268e+00	6.564495e-01	9.927275e-01	
1  4.15962	2.209742e+00	1.098283e-01	9.682050e-01	2.510681e+00	6.588437e-01	9.944503e-01	
1  5.12437	2.205566e+00	1.101695e-01	9.653414e-01	2.517438e+00	6.578824e-01	9.911212e-01	
1  6.63018	2.304732e+00	1.104260e-01	9.678033e-01	2.545570e+00	6.588375e-01	9.912698e-01	
9  7.30633	2.304732e+00	1.104260e-01	9.678033e-01	2.545570e+00	6.588375e-01	9.915127e-01	
1  6.69221	2.276564e+00	1.103051e-01	9.661472e-01	2.551392e+00	6.593708e-01	9.882751e-01	
2  6.53201	2.255721e+00	1.101158e-01	9.678668e-01	2.541879e+00	6.599714e-01	9.890167e-01	
1  6.60936	2.255721e+00	1.101158e-01	9.678668e-01	2.541879e+00	6.599714e-01	9.890401e-01	
3  8.34163	2.302225e+00	1.109890e-01	9.670995e-01	2.537972e+00	6.622456e-01	9.879999e-01	
1  7.62028	2.276674e+00	1.095107e-01	9.747638e-01	2.533835e+00	6.583738e-01	9.958565e-01	
1  8.70287	2.270036e+00	1.095119e-01	9.762868e-01	2.523697e+00	6.584739e-01	9.971374e-01	
1  8.82752	2.270036e+00	1.095119e-01	9.762868e-01	2.523697e+00	6.584739e-01	9.971717e-01	
1  8.85951	2.286336e+00	1.098674e-01	9.761097e-01	2.509935e+00	6.619679e-01	9.986847e-01	
1  10.8979	2.287765e+00	1.099160e-01	9.775626e-01	2.508573e+00	6.600309e-01	9.989431e-01	
2  10.9607	2.255268e+00	1.093522e-01	9.798618e-01	2.497623e+00	6.591659e-01	1.001948e+00	
3  10.0962	2.172927e+00	1.081605e-01	9.827942e-01	2.476184e+00	6.551270e-01	1.007948e+00	
3  10.0447	2.047976e+00	1.072937e-01	9.809921e-01	2.462740e+00	6.516203e-01	1.006400e+00	
1  9.91729	2.065837e+00	1.078481e-01	9.798695e-01	2.440992e+00	6.532067e-01	1.009772e+00	
1  7.4484	2.065837e+00	1.078481e-01	9.798695e-01	2.440992e+00	6.532067e-01	1.009258e+00	
1  5.02052	2.069729e+00	1.069550e-01	9.814180e-01	2.460463e+00	6.530833e-01	1.010769e+00	
3  5.15713	2.096646e+00	1.063902e-01	9.820291e-01	2.488316e+00	6.494919e-01	1.011747e+00	
1  4.82299	2.094785e+00	1.066637e-01	9.811237e-01	2.469973e+00	6.523416e-01	1.013636e+00	
1  4.74295	2.094785e+00	1.066637e-01	9.811237e-01	2.469973e+00	6.523416e-01	1.013234e+00	
1  3.97783	2.033328e+00	1.062460e-01	9.787162e-01	2.463494e+00	6.502581e-01	1.013132e+00	
2  4.34273	2.018231e+00	1.055572e-01	9.801174e-01	2.479267e+00	6.480840e-01	1.012780e+00	
1  4.65083	2.082645e+00	1.061852e-01	9.794915e-01	2.488082e+00	6.507488e-01	1.012018e+00	
2  4.7455	2.130600e+00	1.073350e-01	9.779684e-01	2.475399e+00	6.526348e-01	1.011801e+00	
1  6.31686	2.108032e+00	1.063181e-01	9.794390e-01	2.493877e+00	6.498535e-01	1.012616e+00	
1  3.18787	2.126476e+00	1.074277e-01	9.761181e-01	2.482891e+00	6.535635e-01	1.009073e+00	
2  3.87566	2.180068e+00	1.083540e-01	9.760483e-01	2.461380e+00	6.596858e-01	1.011372e+00	
4  4.87478	2.145383e+00	1.072553e-01	9.745835e-01	2.490607e+00	6.566235e-01	1.009941e+00	
1  5.01008	2.139722e+00	1.073422e-01	9.753231e-01	2.474693e+00	6.583602e-01	1.011927e+00	
1  4.83145	2.103133e+00	1.071400e-01	9.752315e-01	2.462797e+00	6.577412e-01	1.012859e+00	
1  5.44942	2.095717e+00	1.064994e-01	9.761639e-01	2.481817e+00	6.552492e-01	1.012435e+00	
1  5.4285	2.095717e+00	1.064994e-01	9.761639e-01	2.481817e+00	6.552492e-01	1.012629e+00	
2  4.5834	2.096151e+00	1.067647e-01	9.744677e-01	2.485763e+00	6.544298e-01	1.010601e+00	
3  3.51526	2.126375e+00	1.069297e-01	9.729302e-01	2.519949e+00	6.530456e-01	1.004752e+00	
1  3.87976	2.126375e+00	1.069297e-01	9.729302e-01	2.519949e+00	6.530456e-01	1.005319e+00	
1  3.23215	2.105352e+00	1.070592e-01	9.699919e-01	2.524899e+00	6.547516e-01	1.001283e+00	
4  2.28737	2.091801e+00	1.070070e-01	9.719454e-01	2.516401e+00	6.556321e-01	1.001310e+00	
