2  2.27413	2.357178e+00	1.117149e-01	9.711106e-01	2.465012e+00	6.716214e-01	1.000857e+00	
2  1.61383	2.393050e+00	1.132247e-01	9.672653e-01	2.440575e+00	6.754646e-01	9.999065e-01	
1  1.10216	2.345847e+00	1.124307e-01	9.705171e-01	2.424440e+00	6.760408e-01	1.003503e+00	
1  1.16057	2.345847e+00	1.124307e-01	9.705171e-01	2.424440e+00	6.760408e-01	1.003266e+00	
2  2.16797	2.325052e+00	1.115871e-01	9.719923e-01	2.423049e+00	6.746322e-01	1.007709e+00	
1  1.2589	2.320990e+00	1.117420e-01	9.703017e-01	2.433461e+00	6.742434e-01	1.004156e+00	
1  0.993433	2.309657e+00	1.116822e-01	9.695373e-01	2.438255e+00	6.747804e-01	1.002211e+00	
2  0.835352	2.324528e+00	1.120800e-01	9.677436e-01	2.441730e+00	6.750662e-01	1.000520e+00	
1  1.00633	2.326573e+00	1.120122e-01	9.686862e-01	2.439501e+00	6.761026e-01	1.001085e+00	
2  0.827404	2.329304e+00	1.122159e-01	9.682582e-01	2.441295e+00	6.740657e-01	1.000277e+00	
1  0.659882	2.264486e+00	1.118415e-01	9.671961e-01	2.435315e+00	6.746345e-01	9.978084e-01	
2  0.267737	2.280057e+00	1.128054e-01	9.645307e-01	2.404527e+00	6.770045e-01	1.000537e+00	
3  0.339586	2.282778e+00	1.132013e-01	9.635925e-01	2.398126e+00	6.793084e-01	9.990430e-01	
1  0.386022	2.314521e+00	1.131013e-01	9.654761e-01	2.400070e+00	6.789589e-01	1.002145e+00	
4  1.55404	2.278495e+00	1.126934e-01	9.699213e-01	2.370656e+00	6.779589e-01	1.007625e+00	
1  1.18136	2.361790e+00	1.137120e-01	9.687631e-01	2.382230e+00	6.800959e-01	1.005638e+00	
1  0.48327	2.345696e+00	1.138554e-01	9.647307e-01	2.388089e+00	6.821722e-01	1.002112e+00	
1  0.68488	2.282502e+00	1.134162e-01	9.625697e-01	2.391407e+00	6.814033e-01	9.988006e-01	
1  0.516302	2.282502e+00	1.134162e-01	9.625697e-01	2.391407e+00	6.814033e-01	9.993740e-01	
1  0.758525	2.258884e+00	1.133945e-01	9.642670e-01	2.364719e+00	6.810608e-01	1.003435e+00	
2  0.976819	2.313574e+00	1.143821e-01	9.653201e-01	2.348679e+00	6.866499e-01	1.003668e+00	
1  0.456585	2.305703e+00	1.139977e-01	9.640762e-01	2.367280e+00	6.842453e-01	1.002209e+00	
1  0.651994	2.325325e+00	1.147477e-01	9.612860e-01	2.361997e+00	6.865689e-01	1.000330e+00	
